Agreement_id,Jorunal_date,dept_nbr,Journal_store,transacion_id,Vendor_id,Journal_amount,Journal_credit_account,Journal_debit_account,posting_response_code,posting_timestamp,last_changed_iser_id
1003,2026-08-23,22,112,8b711657c30249c794b7,503,1293.38,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-24,11,115,5fa454cdfa5c4a36943c,503,1933.84,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-25,24,111,5dca5d7fe0104d468f01,503,183.82,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-26,29,109,c18881bb8ffa41f7a370,503,2358.83,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-27,15,103,56cf2afdf9d34c5889e5,503,510.8,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-28,24,112,bacd81cc4dc3467ca456,503,1073.11,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-29,21,115,617031706bd44f999121,503,958.05,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-30,10,102,436cb4550b164800ada8,503,1522.08,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-31,29,104,1ecd45c6e4654719b463,503,82.19,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-01,21,110,4b9f2b88d2f54c0f9c18,503,1060.78,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-02,26,117,77b5d9f5b58f4fdb83cc,503,107.76,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-03,11,113,bf1e38470af04424ad61,503,793.24,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-04,11,107,410a8a7aeeb24185ba3f,503,3013.69,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-05,18,104,ab221a425f1840a6ba37,503,3461.29,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-06,17,107,c06ddcb262e94b61b475,503,1706.65,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-07,23,109,47ebce9d672b4cc794d8,503,395.43,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-08,11,120,1712fe64470c4963b7ae,503,809.15,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-09,26,113,6e197537999248f0a78d,503,99.63,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-11,13,107,690587eece7c49b5aa86,503,61.52,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-12,20,104,7aca8619f36e4eacbbfa,503,115.57,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-13,27,115,83ffa7a0d3a74a0ca061,503,452.61,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-14,14,114,23c97ab76dcf4a0d999e,503,1726.68,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-15,18,111,d01f81ec434f480d92d5,503,920.21,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-16,13,107,ac8ae67f0754491e82f9,503,498.72,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-17,29,104,b8bf9b80c6be41cd971b,503,2066.99,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-18,22,110,204ab8fde8bf43cfaf35,503,195.65,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-19,16,109,9bfde5c712e641b3ae97,503,367.7,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-20,20,108,9443a7cdcd56480d819e,503,136.39,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-21,18,112,34b9e0b0db6f402b927a,503,3306.05,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-22,23,114,40361489f374489c8398,503,2366.73,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-23,19,105,fa3ad723ef7e4c9ab415,503,1595.56,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-24,19,119,ed43c1b2440345ae80df,503,89.79,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-25,12,106,75b5c2b217e143b896b9,503,2145.29,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-26,16,114,7e81578a8dd348edaa69,503,21.43,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-27,20,116,3c2f101c8f4344eb9279,503,36.96,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-28,15,104,1f03b8fd37924427be6b,503,175.94,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-29,11,117,60022476a6764e9db970,503,940.46,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-30,10,101,d4408926dfee48199cdd,503,2753.83,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-31,23,105,3a64c34664434cd38219,503,163.43,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-01,19,118,a023df938387440abbb0,503,2051.74,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-02,20,111,a1bc7aaf6e7446388152,503,2203.02,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-03,25,101,32a9bd9e4e4b43c1a55e,503,96.73,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-04,27,120,ffc5380f7bf140d99d92,503,580.74,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-05,23,107,93417555e6614590b36a,503,639.61,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-06,12,116,0d31714f360c406bb014,503,547.16,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-07,21,114,808bf212a5ca40cea365,503,135.51,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-08,27,119,fcdda6ea29614fa78e9d,503,3046.5,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-09,16,108,c388665b3a494826b9b3,503,790.41,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-11,28,113,84f50e76821041eb836c,503,1078.5,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-12,16,116,7ee394a0dc044cdfbef4,503,361.31,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-13,10,119,3980d6f12a9e4eb1af0a,503,7.21,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-14,12,102,ef8572314fdf41d4852e,503,1649.82,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-15,21,105,17469dc5583f41298f80,503,2801.41,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-16,10,114,e59327f7564a4661a675,503,678.47,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-17,18,117,36696bbbfaed430aa0b2,503,7.97,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-18,23,103,98b45e5225b445738a1a,503,1905.3,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-19,29,101,024cca4909e043c9bbe7,503,1412.97,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-20,17,117,fbeb80d1998e4a00b61f,503,208.13,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-21,12,119,ee6008774d994bf19bb6,503,981.59,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-22,10,110,772bf6f3978b4822bffc,503,295.82,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-23,14,118,c206eaeb1bbb4a1d96ad,503,2214.97,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-24,10,119,7d0cdf0ae49a4dbcb935,503,262.19,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-25,19,102,30334bb6aebb42bfa1d7,503,347.45,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-26,19,120,12b3739b68d042049c72,503,36.82,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-27,16,105,ae6ccef1fcaf4a37b917,503,756.66,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-28,20,109,a8e4a6148e7742d9a05b,503,589.38,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-29,17,120,ae42f7f2b1594d74b841,503,65.16,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-30,24,101,aaa75fa34d3d45b19864,503,2338.78,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-31,17,119,683469073dfd4308940b,503,2412.95,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-01,10,115,6bbf7edb559c46c29670,503,98.77,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-02,24,113,4ce48f2a9c864c52b160,503,2861.07,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-03,14,108,3875d181fe9849d39ac1,503,193.61,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-04,11,112,a5a2f54a7cc540c0a044,503,112.39,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-05,15,101,890b07f5b63d4eefaaa4,503,1761.85,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-06,28,119,83b07d2fbfb845e08ebd,503,32.62,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-07,15,118,4e8a3bc204b54e268883,503,556.27,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-08,15,111,9c28e3df4bcd475ebd9b,503,69.11,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-09,21,115,693f5e68cdf2494ba134,503,849.7,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-11,29,112,fd0fb8eda7c4485fa204,503,760.72,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-12,27,111,5849cfe70c0a430f9943,503,2105.4,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-13,21,102,8df34f53f40b4fbd800f,503,351.19,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-14,27,110,091a5de36f804f4bb260,503,919.48,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-15,13,106,d4574022c8894686a12f,503,1001.07,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-16,17,104,81d9f135291245f5b979,503,319.32,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-17,29,113,d663eb20c0a54c508fdc,503,164.05,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-18,28,114,f0d7d24a6ef84f548b46,503,1306.16,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-19,10,115,8aa440edf8a54283a25b,503,1713.09,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-20,10,118,0d8635fd8a4f4bc2999d,503,84.58,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-21,15,113,5f12d96553ea48c68ac1,503,3765.82,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-22,19,114,a940e0d6916d4b2da7f8,503,2504.63,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-23,14,109,c7eb290f0a3a4af78d8a,503,778.79,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-24,24,111,899b12196c034f748dda,503,359.13,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-25,20,120,4234cf2a0f63409e9582,503,2035.03,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-26,13,112,48d9fa31bed746eaa2c1,503,2139.6,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-27,26,103,39e695ad26aa4b4c9e76,503,2317.75,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-28,13,114,3cd91ab5d89e4eacba07,503,2503.45,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-29,16,104,1311bdd76dde42068b72,503,39.86,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-30,16,109,b95979f47eee4054ac9c,503,1852.88,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-31,25,111,8ff3f656c492467aa04c,503,2024.78,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-01,15,113,0a4094bbe1b749228c5f,503,2061.28,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-02,22,115,9d15fa44310f4e6087a1,503,2816.84,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-03,12,115,7cda39d9e479449b971a,503,359.47,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-04,22,117,ebf05a224ccd40c29803,503,1858.22,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-05,18,105,bf7bf410fb56404c968e,503,1483.3,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-06,27,104,0235b056079e41c59873,503,847.84,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-07,18,116,ee62f7b6797745cda164,503,49.45,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-08,23,109,f8f31d9b9cad49a29bb0,503,461.34,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-09,23,106,126665caccb148efa246,503,1964.59,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-11,20,106,8009166085084cf481d3,503,3317.53,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-12,27,101,e75086ab5f144a60a51b,503,988.3,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-13,27,113,80fe6d471fbe4a1dae0c,503,716.26,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-14,17,113,5e3a082bf1a7414691a3,503,2336.3,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-15,11,117,fe83ed5cc8a74f7d80c0,503,1982.44,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-16,25,112,8b4e073255aa4cc0bfb0,503,214.71,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-17,24,109,4425a4341b634cccab55,503,298.01,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-18,28,111,353552273cca4882aa80,503,20.03,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-19,23,113,cde83116f8034cfdb8d4,503,743.83,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-20,10,109,5f36d252f0e4486ea317,503,480.18,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-21,21,105,e93e169995d044af8328,503,2662.63,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-22,26,101,91de5a26d1ca44e387c9,503,509.04,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-23,13,103,8a1f500293994bd8b9d1,503,2568.89,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-24,29,101,3200dd52bdc74a01969c,503,495.72,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-25,15,106,b2a32acf1f324e6883ac,503,230.19,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-26,18,102,c84281bbe8c64e20b4bf,503,2723.06,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-27,28,110,f35f476a3a74485d898f,503,3098.38,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-28,17,101,ee38a45012ae46a68857,503,785.05,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-29,10,101,ffa29ed263714d2fa254,503,197.59,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-30,23,101,d9556a233f694a76bb3b,503,1961.49,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-08-31,15,118,98d088289240499ba3b5,503,247.92,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-01,22,113,84ceff501275456ab932,503,2957.36,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-02,20,109,54e3e00124634a529755,503,3179.47,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-03,28,108,9d615753016d478d9aa6,503,349.89,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-04,21,119,dd8d08bcef80452dbe07,503,2944.31,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-05,22,119,1937e0c1a36f4f23915c,503,1259.5,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-06,23,116,fb5d5173dbba427e9a61,503,2158.93,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-07,15,101,4482c82d8a0e45babafb,503,409.54,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-08,11,108,0c57d13b064d47a1b89b,503,527.61,,,0,2026-09-11 22:29:06,MOCKLOAD
1003,2026-09-09,21,118,d606ce4caad8491e80b1,503,1422.05,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-11,20,102,a3338cfe7c044dfd8673,504,3335.68,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-12,28,102,7c60161611fb4b078b6d,504,262.57,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-13,27,107,921694b3ab98459abd2e,504,1922.58,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-14,22,105,085a905eba894ee98e65,504,2270.63,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-15,19,111,6c39e766816544c8bacc,504,137.8,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-16,25,111,746dfd83a3b9409ea045,504,1497,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-17,20,105,2ca48063479b428982d8,504,2521.73,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-18,17,117,06c71709a0b341bcb0ef,504,2796.07,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-19,12,120,1b546f323fd04f25be2b,504,216.19,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-20,26,105,72763dcc2d5e4eec94f4,504,4511.77,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-21,26,118,3db0844d86874e3ead6e,504,553,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-22,28,106,bb3c481629ad46d59d8d,504,62.07,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-23,26,102,90ef9eea1ee34bd68959,504,1658.72,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-24,21,115,7a9952756646441e8d0b,504,2754.37,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-25,12,108,724ae76262734c0e81ea,504,1324.93,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-26,21,120,a7d1f0186e064728a814,504,1856.21,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-27,24,104,0dcd91c2fec748cebd35,504,1103.45,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-28,25,109,4078e290e3534faa82c0,504,1467.42,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-29,10,101,2b60bb9f439c44d7a960,504,150.37,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-30,13,117,01efcf7860f44218be81,504,206.18,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-31,14,116,2bff3419a85748d5b842,504,354.3,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-01,22,116,c2f88bfb9bdc4f458353,504,532.42,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-02,13,111,0ca72aa366404bcab934,504,1360.2,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-03,25,103,a33f336fdbd34bd5949f,504,1022.82,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-04,19,108,3250b184e691423d84dd,504,1038.66,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-05,11,102,57dbb57ac63c43d1aba5,504,682.27,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-06,21,119,50e74471dee64fda9f44,504,183.6,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-07,12,114,9ee2ec908b534772af3b,504,1790.53,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-08,20,106,1e75501226ab461d83d9,504,3286.2,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-09,20,110,20eae88aeb664a6b9ce0,504,1609.26,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-11,18,113,9b88dae479634f40acf0,504,1577.62,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-12,11,114,44ee97888d85420f8986,504,3151.4,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-13,11,119,0c2c59eacea54a919b1b,504,27.48,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-14,17,116,9156bb74cf4e4c7ab321,504,4801.69,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-15,15,106,658fc46629904ee78250,504,287.06,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-16,27,107,2cc192ac01f8400fb3ba,504,1768.47,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-17,21,113,1ca76632df4246b2ad8e,504,2496.77,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-18,18,108,ec7c0aeabe984aee8481,504,2321.42,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-19,24,103,24b2e1abc52a48fc930b,504,43.92,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-20,16,102,b10af97cf2ff489b9bfe,504,879.64,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-21,29,105,70f3fb72b013441e8805,504,87.09,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-22,25,107,631dd3211be74a9494e3,504,16.14,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-23,14,113,dc32007272744f678e93,504,1396.08,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-24,23,116,c18869b22a204d78b8b8,504,3260.26,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-25,29,105,fba1af0c092c485786ae,504,5265.03,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-26,13,108,abac63540e38439d87d7,504,664.58,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-27,25,120,6a313311dcd34e97b17d,504,657.17,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-28,14,104,b6435cd6da0346a880eb,504,236.45,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-29,29,116,86f4887f064a4a56beba,504,1934.68,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-30,16,113,32821655c4c0421b9565,504,1263.55,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-31,26,105,bf0cc864d3df4e58b37c,504,710.6,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-01,12,112,fffaf43850f64042a88b,504,947.46,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-02,10,116,4bf89f691afa4fef9507,504,4458.35,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-03,19,117,c8ce48e2ffa14968b88f,504,5239.84,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-04,28,104,49f4abb42e56473da3ec,504,1232.73,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-05,27,110,f99d80dbbe5044298b14,504,2837.37,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-06,22,109,5a17e6a5f773417495e9,504,2221.2,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-07,13,103,fc168958f48c4d80ba52,504,159.67,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-08,27,113,5c36529b135b45bf914b,504,3375.43,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-09,23,112,753888da952745ccae31,504,2570.5,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-11,16,113,679f4cf69952471bb3e8,504,1569.43,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-12,11,115,f4fed7af1d4949bcb113,504,4190.83,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-13,19,119,45806c41619c4bc0b48a,504,198.15,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-14,28,107,e340bff16c97488087ed,504,1169.05,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-15,27,109,a49dcae9af7e463fb008,504,1828.27,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-16,26,118,15092fabdc1844b8a2ea,504,1260.11,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-17,22,115,e0cdb22b17734ed8bb8c,504,1979.43,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-18,25,119,7384c7a9af844f93a0a3,504,989.24,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-19,15,101,f8a142decf354f2e9cd3,504,445.96,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-20,29,115,953030807bb840c89b1d,504,703.38,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-21,10,120,c53377d6a90b4f9fa071,504,1765.28,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-22,11,120,26b8adc6f60b41d2af2c,504,1370.36,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-23,28,102,fb2c31b2eb3b4f0a8ff7,504,1370.34,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-24,22,112,8d56d2790d7a4205be1d,504,4254.72,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-25,20,107,d35a68ea0f70461e9433,504,125.15,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-26,28,120,00b88dcbc05a40ed8d25,504,2389.62,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-27,12,109,693d70a6a91b4bf39040,504,2010.08,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-28,11,109,7fa24da217fb445cadfb,504,2076.7,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-29,20,118,b04eed3d43814ba7a016,504,2055.73,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-30,15,107,d8ad97236dde4927ac1c,504,44.74,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-08-31,18,110,95fb5b6484cd4a73bb45,504,1459.71,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-01,16,118,f98b74731c4a4b218ab6,504,1684.83,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-02,16,117,10ca933e7f1e45799570,504,1336.58,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-03,13,120,5714c2588124496bb4d8,504,1124.79,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-04,26,102,7eaec275bcc54ba9a535,504,251.63,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-05,22,115,2d7c7ba4c72e4cc3a51f,504,858.54,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-06,16,104,91943a137484454ba0c0,504,279.04,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-07,15,120,e943dd7a5abd4fbca350,504,1366.56,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-08,11,119,a22f0c29cd32438aabc9,504,937.44,,,0,2026-09-11 22:29:06,MOCKLOAD
1004,2026-09-09,29,117,dd2d0053a70a4e658e8f,504,1435.71,,,0,2026-09-11 22:29:06,MOCKLOAD
