Agreement_id,Vendor_id,purchase_order_id,sales_date,item_nbr,store_nbr,process_date,seq_nbr,item_cost,Agreement_allowance_type,dept_nbr,quantity,canculated_amt,allowance_amount,bill_nbr,Bill_date,Store_Alloc_ind,Store_Alloc_date,Last_change_user_id,Last_change_timestamp
1003,503,100307013,2026-08-23,100307,105,2026-08-23,13,259.2,SC,19,71,18403.2,1595.56,10033,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307014,2026-08-24,100307,119,2026-08-24,14,129.45,SC,19,8,1035.6,89.79,10033,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307015,2026-08-25,100307,106,2026-08-25,15,294.57,SC,12,84,24743.88,2145.29,10033,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307016,2026-08-26,100307,114,2026-08-26,16,6.18,SC,16,40,247.2,21.43,10033,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307017,2026-08-27,100307,116,2026-08-27,17,213.13,SC,20,2,426.26,36.96,10033,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307018,2026-08-28,100307,104,2026-08-28,18,225.48,SC,15,9,2029.32,175.94,10033,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307019,2026-08-29,100307,117,2026-08-29,19,451.97,SC,11,24,10847.28,940.46,10034,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307020,2026-08-30,100307,101,2026-08-30,20,441.15,SC,10,72,31762.8,2753.83,10034,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307021,2026-08-31,100307,105,2026-08-31,21,21.18,SC,23,89,1885.02,163.43,10034,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307022,2026-09-01,100307,118,2026-09-01,22,430.27,SC,19,55,23664.85,2051.74,10034,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307023,2026-09-02,100307,111,2026-09-02,23,470.55,SC,20,54,25409.7,2203.02,10034,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307024,2026-09-03,100307,101,2026-09-03,24,123.96,SC,25,9,1115.64,96.73,10034,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307025,2026-09-04,100307,120,2026-09-04,25,95.69,SC,27,70,6698.3,580.74,10035,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307026,2026-09-05,100307,107,2026-09-05,26,295.09,SC,23,25,7377.25,639.61,10035,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307027,2026-09-06,100307,116,2026-09-06,27,101.79,SC,12,62,6310.98,547.16,10035,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307028,2026-09-07,100307,114,2026-09-07,28,27.91,SC,21,56,1562.96,135.51,10035,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307029,2026-09-08,100307,119,2026-09-08,29,399.3,SC,27,88,35138.4,3046.5,10035,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1003,503,100307030,2026-09-09,100307,108,2026-09-09,30,239.91,SC,16,38,9116.58,790.41,10035,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308001,2026-08-11,100308,113,2026-08-11,1,159.48,SC,28,78,12439.44,1078.5,10031,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308002,2026-08-12,100308,116,2026-08-12,2,112.63,SC,16,37,4167.31,361.31,10031,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308003,2026-08-13,100308,119,2026-08-13,3,83.18,SC,10,1,83.18,7.21,10031,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308004,2026-08-14,100308,102,2026-08-14,4,247.13,SC,12,77,19029.01,1649.82,10031,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308005,2026-08-15,100308,105,2026-08-15,5,430.82,SC,21,75,32311.5,2801.41,10031,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308006,2026-08-16,100308,114,2026-08-16,6,340.24,SC,10,23,7825.52,678.47,10031,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308007,2026-08-17,100308,117,2026-08-17,7,45.97,SC,18,2,91.94,7.97,10032,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308008,2026-08-18,100308,103,2026-08-18,8,285.4,SC,23,77,21975.8,1905.3,10032,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308009,2026-08-19,100308,101,2026-08-19,9,301.8,SC,29,54,16297.2,1412.97,10032,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308010,2026-08-20,100308,117,2026-08-20,10,92.33,SC,17,26,2400.58,208.13,10032,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308011,2026-08-21,100308,119,2026-08-21,11,305.99,SC,12,37,11321.63,981.59,10032,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308012,2026-08-22,100308,110,2026-08-22,12,284.33,SC,10,12,3411.96,295.82,10032,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308013,2026-08-23,100308,118,2026-08-23,13,277.69,SC,14,92,25547.48,2214.97,10033,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308014,2026-08-24,100308,119,2026-08-24,14,252.01,SC,10,12,3024.12,262.19,10033,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308015,2026-08-25,100308,102,2026-08-25,15,445.28,SC,19,9,4007.52,347.45,10033,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308016,2026-08-26,100308,120,2026-08-26,16,12.87,SC,19,33,424.71,36.82,10033,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308017,2026-08-27,100308,105,2026-08-27,17,193.94,SC,16,45,8727.3,756.66,10033,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308018,2026-08-28,100308,109,2026-08-28,18,323.71,SC,20,21,6797.91,589.38,10033,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308019,2026-08-29,100308,120,2026-08-29,19,12.32,SC,17,61,751.52,65.16,10034,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308020,2026-08-30,100308,101,2026-08-30,20,390.95,SC,24,69,26975.55,2338.78,10034,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308021,2026-08-31,100308,119,2026-08-31,21,371.08,SC,17,75,27831,2412.95,10034,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308022,2026-09-01,100308,115,2026-09-01,22,162.75,SC,10,7,1139.25,98.77,10034,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308023,2026-09-02,100308,113,2026-09-02,23,452.05,SC,24,73,32999.65,2861.07,10034,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308024,2026-09-03,100308,108,2026-09-03,24,446.62,SC,14,5,2233.1,193.61,10034,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308025,2026-09-04,100308,112,2026-09-04,25,48.01,SC,11,27,1296.27,112.39,10035,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308026,2026-09-05,100308,101,2026-09-05,26,211.68,SC,15,96,20321.28,1761.85,10035,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308027,2026-09-06,100308,119,2026-09-06,27,75.25,SC,28,5,376.25,32.62,10035,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308028,2026-09-07,100308,118,2026-09-07,28,100.25,SC,15,64,6416,556.27,10035,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308029,2026-09-08,100308,111,2026-09-08,29,53.14,SC,15,15,797.1,69.11,10035,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1003,503,100308030,2026-09-09,100308,115,2026-09-09,30,166.11,SC,21,59,9800.49,849.7,10035,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309001,2026-08-11,100309,112,2026-08-11,1,224.98,SC,29,39,8774.22,760.72,10031,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309002,2026-08-12,100309,111,2026-08-12,2,426.03,SC,27,57,24283.71,2105.4,10031,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309003,2026-08-13,100309,102,2026-08-13,3,92.06,SC,21,44,4050.64,351.19,10031,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309004,2026-08-14,100309,110,2026-08-14,4,121.9,SC,27,87,10605.3,919.48,10031,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309005,2026-08-15,100309,106,2026-08-15,5,398.15,SC,13,29,11546.35,1001.07,10031,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309006,2026-08-16,100309,104,2026-08-16,6,216.65,SC,17,17,3683.05,319.32,10031,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309007,2026-08-17,100309,113,2026-08-17,7,378.44,SC,29,5,1892.2,164.05,10032,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309008,2026-08-18,100309,114,2026-08-18,8,209.24,SC,28,72,15065.28,1306.16,10032,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309009,2026-08-19,100309,115,2026-08-19,9,493.97,SC,10,40,19758.8,1713.09,10032,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309010,2026-08-20,100309,118,2026-08-20,10,325.17,SC,10,3,975.51,84.58,10032,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309011,2026-08-21,100309,113,2026-08-21,11,493.58,SC,15,88,43435.04,3765.82,10032,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309012,2026-08-22,100309,114,2026-08-22,12,343.91,SC,19,84,28888.44,2504.63,10032,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309013,2026-08-23,100309,109,2026-08-23,13,204.15,SC,14,44,8982.6,778.79,10033,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309014,2026-08-24,100309,111,2026-08-24,14,125.52,SC,24,33,4142.16,359.13,10033,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309015,2026-08-25,100309,120,2026-08-25,15,317.19,SC,20,74,23472.06,2035.03,10033,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309016,2026-08-26,100309,112,2026-08-26,16,474.58,SC,13,52,24678.16,2139.6,10033,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309017,2026-08-27,100309,103,2026-08-27,17,318.25,SC,26,84,26733,2317.75,10033,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309018,2026-08-28,100309,114,2026-08-28,18,390.2,SC,13,74,28874.8,2503.45,10033,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309019,2026-08-29,100309,104,2026-08-29,19,459.78,SC,16,1,459.78,39.86,10034,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309020,2026-08-30,100309,109,2026-08-30,20,281.2,SC,16,76,21371.2,1852.88,10034,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309021,2026-08-31,100309,111,2026-08-31,21,486.54,SC,25,48,23353.92,2024.78,10034,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309022,2026-09-01,100309,113,2026-09-01,22,242.6,SC,15,98,23774.8,2061.28,10034,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309023,2026-09-02,100309,115,2026-09-02,23,411.26,SC,22,79,32489.54,2816.84,10034,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309024,2026-09-03,100309,115,2026-09-03,24,109.11,SC,12,38,4146.18,359.47,10034,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309025,2026-09-04,100309,117,2026-09-04,25,310.62,SC,22,69,21432.78,1858.22,10035,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309026,2026-09-05,100309,105,2026-09-05,26,192.23,SC,18,89,17108.47,1483.3,10035,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309027,2026-09-06,100309,104,2026-09-06,27,407.46,SC,27,24,9779.04,847.84,10035,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309028,2026-09-07,100309,116,2026-09-07,28,24.8,SC,18,23,570.4,49.45,10035,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309029,2026-09-08,100309,109,2026-09-08,29,204.66,SC,23,26,5321.16,461.34,10035,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1003,503,100309030,2026-09-09,100309,106,2026-09-09,30,371.47,SC,23,61,22659.67,1964.59,10035,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310001,2026-08-11,100310,106,2026-08-11,1,466.64,SC,20,82,38264.48,3317.53,10031,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310002,2026-08-12,100310,101,2026-08-12,2,422.19,SC,27,27,11399.13,988.3,10031,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310003,2026-08-13,100310,113,2026-08-13,3,393.4,SC,27,21,8261.4,716.26,10031,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310004,2026-08-14,100310,113,2026-08-14,4,299.41,SC,17,90,26946.9,2336.3,10031,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310005,2026-08-15,100310,117,2026-08-15,5,282.29,SC,11,81,22865.49,1982.44,10031,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310006,2026-08-16,100310,112,2026-08-16,6,68.79,SC,25,36,2476.44,214.71,10031,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310007,2026-08-17,100310,109,2026-08-17,7,46.45,SC,24,74,3437.3,298.01,10032,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310008,2026-08-18,100310,111,2026-08-18,8,57.76,SC,28,4,231.04,20.03,10032,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310009,2026-08-19,100310,113,2026-08-19,9,175.09,SC,23,49,8579.41,743.83,10032,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310010,2026-08-20,100310,109,2026-08-20,10,325.79,SC,10,17,5538.43,480.18,10032,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310011,2026-08-21,100310,105,2026-08-21,11,451.63,SC,21,68,30710.84,2662.63,10032,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310012,2026-08-22,100310,101,2026-08-22,12,326.18,SC,26,18,5871.24,509.04,10032,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310013,2026-08-23,100310,103,2026-08-23,13,435.73,SC,13,68,29629.64,2568.89,10033,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310014,2026-08-24,100310,101,2026-08-24,14,184.44,SC,29,31,5717.64,495.72,10033,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310015,2026-08-25,100310,106,2026-08-25,15,189.64,SC,15,14,2654.96,230.19,10033,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310016,2026-08-26,100310,102,2026-08-26,16,436.22,SC,18,72,31407.84,2723.06,10033,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310017,2026-08-27,100310,110,2026-08-27,17,476.49,SC,28,75,35736.75,3098.38,10033,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310018,2026-08-28,100310,101,2026-08-28,18,205.79,SC,17,44,9054.76,785.05,10033,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310019,2026-08-29,100310,101,2026-08-29,19,162.79,SC,10,14,2279.06,197.59,10034,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310020,2026-08-30,100310,101,2026-08-30,20,257.09,SC,23,88,22623.92,1961.49,10034,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310021,2026-08-31,100310,118,2026-08-31,21,317.72,SC,15,9,2859.48,247.92,10034,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310022,2026-09-01,100310,113,2026-09-01,22,442.99,SC,22,77,34110.23,2957.36,10034,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310023,2026-09-02,100310,109,2026-09-02,23,447.22,SC,20,82,36672.04,3179.47,10034,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310024,2026-09-03,100310,108,2026-09-03,24,403.56,SC,28,10,4035.6,349.89,10034,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310025,2026-09-04,100310,119,2026-09-04,25,381.57,SC,21,89,33959.73,2944.31,10035,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310026,2026-09-05,100310,119,2026-09-05,26,264.13,SC,22,55,14527.15,1259.5,10035,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310027,2026-09-06,100310,116,2026-09-06,27,377.29,SC,23,66,24901.14,2158.93,10035,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310028,2026-09-07,100310,101,2026-09-07,28,472.37,SC,15,10,4723.7,409.54,10035,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310029,2026-09-08,100310,108,2026-09-08,29,121.71,SC,11,50,6085.5,527.61,10035,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1003,503,100310030,2026-09-09,100310,118,2026-09-09,30,482.41,SC,21,34,16401.94,1422.05,10035,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401001,2026-08-11,100401,102,2026-08-11,1,464.14,SC,20,53,24599.42,3335.68,10041,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401002,2026-08-12,100401,102,2026-08-12,2,129.09,SC,28,15,1936.35,262.57,10041,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401003,2026-08-13,100401,107,2026-08-13,3,240.31,SC,27,59,14178.29,1922.58,10041,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401004,2026-08-14,100401,105,2026-08-14,4,478.43,SC,22,35,16745.05,2270.63,10041,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401005,2026-08-15,100401,111,2026-08-15,5,48.39,SC,19,21,1016.19,137.8,10041,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401006,2026-08-16,100401,111,2026-08-16,6,133.01,SC,25,83,11039.83,1497,10041,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401007,2026-08-17,100401,105,2026-08-17,7,191.72,SC,20,97,18596.84,2521.73,10042,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401008,2026-08-18,100401,117,2026-08-18,8,224.13,SC,17,92,20619.96,2796.07,10042,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401009,2026-08-19,100401,120,2026-08-19,9,27.97,SC,12,57,1594.29,216.19,10042,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401010,2026-08-20,100401,105,2026-08-20,10,346.59,SC,26,96,33272.64,4511.77,10042,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401011,2026-08-21,100401,118,2026-08-21,11,55.11,SC,26,74,4078.14,553,10042,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401012,2026-08-22,100401,106,2026-08-22,12,228.87,SC,28,2,457.74,62.07,10042,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401013,2026-08-23,100401,102,2026-08-23,13,339.79,SC,26,36,12232.44,1658.72,10043,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401014,2026-08-24,100401,115,2026-08-24,14,207.27,SC,21,98,20312.46,2754.37,10043,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401015,2026-08-25,100401,108,2026-08-25,15,348.96,SC,12,28,9770.88,1324.93,10043,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401016,2026-08-26,100401,120,2026-08-26,16,472.03,SC,21,29,13688.87,1856.21,10043,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401017,2026-08-27,100401,104,2026-08-27,17,428.29,SC,24,19,8137.51,1103.45,10043,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401018,2026-08-28,100401,109,2026-08-28,18,309.19,SC,25,35,10821.65,1467.42,10043,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401019,2026-08-29,100401,101,2026-08-29,19,221.78,SC,10,5,1108.9,150.37,10044,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401020,2026-08-30,100401,117,2026-08-30,20,30.41,SC,13,50,1520.5,206.18,10044,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401021,2026-08-31,100401,116,2026-08-31,21,435.47,SC,14,6,2612.82,354.3,10044,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401022,2026-09-01,100401,116,2026-09-01,22,61.35,SC,22,64,3926.4,532.42,10044,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401023,2026-09-02,100401,111,2026-09-02,23,100.31,SC,13,100,10031,1360.2,10044,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401024,2026-09-03,100401,103,2026-09-03,24,221.85,SC,25,34,7542.9,1022.82,10044,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401025,2026-09-04,100401,108,2026-09-04,25,425.54,SC,19,18,7659.72,1038.66,10045,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401026,2026-09-05,100401,102,2026-09-05,26,109.38,SC,11,46,5031.48,682.27,10045,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401027,2026-09-06,100401,119,2026-09-06,27,41.03,SC,21,33,1353.99,183.6,10045,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401028,2026-09-07,100401,114,2026-09-07,28,159.09,SC,12,83,13204.47,1790.53,10045,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401029,2026-09-08,100401,106,2026-09-08,29,331.98,SC,20,73,24234.54,3286.2,10045,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1004,504,100401030,2026-09-09,100401,110,2026-09-09,30,232.7,SC,20,51,11867.7,1609.26,10045,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402001,2026-08-11,100402,113,2026-08-11,1,178.99,SC,18,65,11634.35,1577.62,10041,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402002,2026-08-12,100402,114,2026-08-12,2,314.06,SC,11,74,23240.44,3151.4,10041,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402003,2026-08-13,100402,119,2026-08-13,3,33.77,SC,11,6,202.62,27.48,10041,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402004,2026-08-14,100402,116,2026-08-14,4,380.76,SC,17,93,35410.68,4801.69,10041,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402005,2026-08-15,100402,106,2026-08-15,5,302.42,SC,15,7,2116.94,287.06,10041,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402006,2026-08-16,100402,107,2026-08-16,6,310.52,SC,27,42,13041.84,1768.47,10041,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402007,2026-08-17,100402,113,2026-08-17,7,296.98,SC,21,62,18412.76,2496.77,10042,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402008,2026-08-18,100402,108,2026-08-18,8,427.99,SC,18,40,17119.6,2321.42,10042,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402009,2026-08-19,100402,103,2026-08-19,9,323.93,SC,24,1,323.93,43.92,10042,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402010,2026-08-20,100402,102,2026-08-20,10,101.36,SC,16,64,6487.04,879.64,10042,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402011,2026-08-21,100402,105,2026-08-21,11,18.35,SC,29,35,642.25,87.09,10042,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1004,504,100402012,2026-08-22,100402,107,2026-08-22,12,23.8,SC,25,5,119,16.14,10042,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
